Time,Temperature°C,Humidity%
2021-06-28 21:07:53,34.3,20.1
2021-06-28 21:17:53,34.3,20.1
2021-06-28 21:27:53,34.2,20.7
2021-06-28 21:37:53,34.2,21.3
2021-06-28 21:47:53,34.2,21.3
2021-06-28 21:57:53,34.1,21.3
Average Hour 21,34.21666666666666,20.8
2021-06-28 22:07:53,34.1,21.3
2021-06-28 22:17:53,34.1,21.3
2021-06-28 22:27:53,34.0,21.3
2021-06-28 22:37:53,34.0,21.9
2021-06-28 22:47:53,34.0,21.9
2021-06-28 22:57:53,33.9,22.5
Average Hour 22,34.016666666666666,21.700000000000003
2021-06-28 23:07:53,33.9,22.5
2021-06-28 23:17:53,33.9,22.5
2021-06-28 23:27:53,33.8,22.5
2021-06-28 23:37:53,33.8,22.5
2021-06-28 23:47:53,33.8,22.5
2021-06-28 23:57:53,33.8,22.5
